candidate_id,username,name,email,phone,age,field_of_study,education_level,cgpa,skills,experience_months,resume_path,registration_date,preferred_locations,district_type,social_category,gender,past_participation
CAND_C0662743,21866029,"Summary
My",21866029@email.com,,,BUSINESS-DEVELOPMENT,Master's,7.5,"Go, SQL, AI, Strategy, Marketing, Sales, Consulting, Analytics, Communication",108,data\HEALTHCARE\21866029.pdf,2025-09-08 00:20:53,,,,,
CAND_42C3EB93,22008817,"Professional Summary
Demonstrates",22008817@email.com,,,BUSINESS-DEVELOPMENT,Master's,2.0,"Go, AWS, AI, Project Management, Leadership, Marketing, Sales, Finance, Operations, Consulting, Analytics, Communication, REST",6,data\HEALTHCARE\22008817.pdf,2025-09-08 00:20:55,,,,,
CAND_F8360482,23110214,"Profile
Accomplished Healthcare Professional",23110214@email.com,,,CONSULTANT,Master's,7.5,"Go, AI, Project Management, Leadership, Consulting, API, REST",12,data\HEALTHCARE\23110214.pdf,2025-09-08 00:20:57,,,,,
CAND_082DBF9F,23138078,"Professional Summary
Talented",23138078@email.com,,,ACCOUNTANT,Master's,2.0,"AWS, AI, Leadership, Finance, Accounting, Operations, Research, Communication",0,data\HEALTHCARE\23138078.pdf,2025-09-08 00:20:59,,,,,
CAND_95182EDC,23617240,"Executive Profile
Cynthia",23617240@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,7.5,"Go, Spring, GCP, AI, Strategy, Marketing, Sales, Operations, Consulting, Research, Communication, API",12,data\HEALTHCARE\23617240.pdf,2025-09-08 00:21:01,,,,,
CAND_6F411EA7,23814777,"Career Overview
Dedicated",23814777@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,2.0,"Go, AI, Leadership, Marketing, Sales, Operations, Communication",6,data\HEALTHCARE\23814777.pdf,2025-09-08 00:21:02,,,,,
CAND_AE0570C8,23918545,"Professional Summary
Medical Billing Specialist",23918545@email.com,,,ACCOUNTANT,Bachelor's,7.5,"Go, AI, Accounting, Research, Communication",36,data\HEALTHCARE\23918545.pdf,2025-09-08 00:21:03,,,,,
CAND_55899F6E,23944036,"Professional Experience
November",23944036@email.com,,,HEALTHCARE,Master's,7.5,"React, AI, Marketing, Operations, Research, API",6,data\HEALTHCARE\23944036.pdf,2025-09-08 00:21:05,,,,,
CAND_9EC3ED7A,24025053,"Professional Summary
To",24025053@email.com,,,ACCOUNTANT,Master's,7.5,"Go, AI, Leadership, Finance, Accounting, Operations, Research, Communication, REST, IoT",12,data\HEALTHCARE\24025053.pdf,2025-09-08 00:21:06,,,,,
CAND_6657E21F,24548333,"Summary
Decisive",24548333@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,7.75,"Go, AI, Project Management, Leadership, Strategy, Marketing, Sales, Photoshop, Illustrator, REST",6,data\HEALTHCARE\24548333.pdf,2025-09-08 00:21:07,,,,,
CAND_6CF15ED0,24550866,"Summary
Healthcare",24550866@email.com,,,ACCOUNTANT,Master's,2.0,"Go, AI, Project Management, Accounting, Operations, Research, Communication, API",12,data\HEALTHCARE\24550866.pdf,2025-09-08 00:21:08,,,,,
CAND_5D6CAA96,25328428,"Summary
Certified Nursing Assistant",25328428@email.com,,,HEALTHCARE,Bachelor's,7.5,"Go, AI, Communication",0,data\HEALTHCARE\25328428.pdf,2025-09-08 00:21:09,,,,,
CAND_778EC958,25451319,"Professional Summary
Excellent",25451319@email.com,,,ACCOUNTANT,Bachelor's,7.5,"Go, AWS, AI, Leadership, Marketing, Accounting, Operations, Communication, Teamwork",12,data\HEALTHCARE\25451319.pdf,2025-09-08 00:21:11,,,,,
CAND_ABAE8924,25834360,"Professional Summary
California",25834360@email.com,,,HEALTHCARE,Bachelor's,9.15,"AI, REST",0,data\HEALTHCARE\25834360.pdf,2025-09-08 00:21:12,,,,,
CAND_51C4B35D,25974844,Professional Summary,25974844@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,2.0,"Go, AI, Marketing, Operations, Communication",6,data\HEALTHCARE\25974844.pdf,2025-09-08 00:21:14,,,,,
CAND_51B4312E,26125407,"Professional Summary
To",26125407@email.com,,,ACCOUNTANT,Master's,7.5,"Go, AI, Accounting, Research, Communication",12,data\HEALTHCARE\26125407.pdf,2025-09-08 00:21:15,,,,,
CAND_6938C510,26585242,"Professional Background
Analyst",26585242@email.com,,,ACCOUNTANT,Master's,7.5,"Go, SQL, AI, Project Management, Finance, Operations, Analytics, Research, REST",12,data\HEALTHCARE\26585242.pdf,2025-09-08 00:21:17,,,,,
CAND_ECB4EEEC,26695839,Skills,26695839@email.com,,,BUSINESS-DEVELOPMENT,Master's,2.5,"Go, AI, Project Management, Leadership, Marketing, Sales, Accounting, Operations, Research",12,data\HEALTHCARE\26695839.pdf,2025-09-08 00:21:18,,,,,
CAND_19357D12,26908066,"Professional Summary
Experienced",26908066@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,2.0,"Go, AI, Project Management, Leadership, Strategy, Sales, API, Networking, Social Media",12,data\HEALTHCARE\26908066.pdf,2025-09-08 00:21:19,,,,,
CAND_E7BCDDDA,26958533,"Summary
Work Ethic",26958533@email.com,,,INFORMATION-TECHNOLOGY,Bachelor's,7.5,"Go, AI, Photoshop, Networking",0,data\HEALTHCARE\26958533.pdf,2025-09-08 00:21:21,,,,,
CAND_B3CFF9FB,27030979,Professional Summary,27030979@email.com,,,HR,Bachelor's,7.5,"Go, AI, Project Management, Leadership, Sales, Communication",12,data\HEALTHCARE\27030979.pdf,2025-09-08 00:21:22,,,,,
CAND_E708130C,27090089,"Summary
Results",27090089@email.com,,,BPO,PhD,2.0,"Go, AI, Leadership, Marketing, Sales, Operations, Research, Communication, REST, Social Media",12,data\HEALTHCARE\27090089.pdf,2025-09-08 00:21:23,,,,,
CAND_E96D633B,27917969,Experience,27917969@email.com,,,BUSINESS-DEVELOPMENT,Master's,7.5,"Go, Git, AI, Leadership, Strategy, Sales, Operations, Consulting, Analytics",12,data\HEALTHCARE\27917969.pdf,2025-09-08 00:21:26,,,,,
CAND_8404F6A5,28423028,Education,28423028@email.com,,,ACCOUNTANT,Bachelor's,7.5,"AWS, AI, Leadership, Finance, Operations, Research, Communication, REST",12,data\HEALTHCARE\28423028.pdf,2025-09-08 00:21:28,,,,,
CAND_66A28314,28670024,"Professional Summary
Current",28670024@email.com,,,BPO,Master's,2.0,"Go, Git, AI, Sales, Operations, Analytics, Communication, Teamwork, REST, Social Media",12,data\HEALTHCARE\28670024.pdf,2025-09-08 00:21:32,,,,,
CAND_25FBEF6A,28745844,"Summary
Performance",28745844@email.com,,,BPO,Bachelor's,2.0,"Go, AI, Operations",0,data\HEALTHCARE\28745844.pdf,2025-09-08 00:21:33,,,,,
CAND_D3E0EA66,29134372,"Summary
Motivated",29134372@email.com,,,Arts,Bachelor's,2.0,"Go, Spring, AI, Leadership, Accounting, Research, Communication",12,data\HEALTHCARE\29134372.pdf,2025-09-08 00:21:35,,,,,
CAND_8AF39D28,29992154,Summary,29992154@email.com,,,BPO,Bachelor's,7.5,"Go, AWS, AI, Leadership, Sales, Operations, Communication, API, REST",12,data\HEALTHCARE\29992154.pdf,2025-09-08 00:21:36,,,,,
CAND_B4043BB0,31395710,"Summary
Licensed Practical Nurse",31395710@email.com,,,HEALTHCARE,Bachelor's,7.5,"Go, AWS, AI",6,data\HEALTHCARE\31395710.pdf,2025-09-08 00:21:38,,,,,
CAND_6583D657,31926950,"Professional Summary
An",31926950@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,7.5,"Go, AI, Leadership, Marketing, Sales, Finance, Research, Communication, REST, Networking",6,data\HEALTHCARE\31926950.pdf,2025-09-08 00:21:40,,,,,
CAND_EA2B5BA9,32219038,"Summary
Recent",32219038@email.com,,,HEALTHCARE,Bachelor's,2.0,"Go, AI, Research",0,data\HEALTHCARE\32219038.pdf,2025-09-08 00:21:41,,,,,
CAND_497603D8,32563518,"Profile
Information Technology Professional",32563518@email.com,8130190094,,BUSINESS-DEVELOPMENT,Master's,2.0,"Go, SQL, AI, Project Management, Leadership, Strategy, Marketing, Sales, Operations, Consulting, Communication",12,data\HEALTHCARE\32563518.pdf,2025-09-08 00:21:43,,,,,
CAND_7D5A3E0A,33750209,"Summary
Bachelors",33750209@email.com,,,ADVOCATE,Master's,2.0,"Go, AI, Strategy, API",6,data\HEALTHCARE\33750209.pdf,2025-09-08 00:21:44,,,,,
CAND_EEF2CB27,33803142,"Executive Profile
Accomplished Executive",33803142@email.com,,,ACCOUNTANT,Bachelor's,7.5,"Go, AI, Leadership, Marketing, Sales, Business Development, Finance, Accounting, Operations, Communication, REST",0,data\HEALTHCARE\33803142.pdf,2025-09-08 00:21:46,,,,,
CAND_299EF6F2,34594746,"Summary
Proficient",34594746@email.com,,,BPO,Bachelor's,7.5,"Go, AI, Sales, Operations, Research, Communication, REST",0,data\HEALTHCARE\34594746.pdf,2025-09-08 00:21:47,,,,,
CAND_D0F024D0,34962725,"Professional Summary
Driven",34962725@email.com,,,Science,Bachelor's,7.5,"Go, AWS, AI, Leadership, Operations, Research",6,data\HEALTHCARE\34962725.pdf,2025-09-08 00:21:48,,,,,
CAND_EBE9FE30,35422305,"Education
Maters Certificate",35422305@email.com,,,BUSINESS-DEVELOPMENT,Master's,7.5,"Go, AI, Leadership, Strategy, Marketing, Business Development, Finance, Operations, API",12,data\HEALTHCARE\35422305.pdf,2025-09-08 00:21:50,,,,,
CAND_933D3B46,35579812,Professional Summary,35579812@email.com,,,HR,Bachelor's,7.5,"Go, AI, Leadership, Finance, Communication",6,data\HEALTHCARE\35579812.pdf,2025-09-08 00:21:51,,,,,
CAND_410CA5C9,36625776,"Summary
Certified Spinning Instructor",36625776@email.com,,,Management,Master's,2.0,"Go, AI, Leadership, API",12,data\HEALTHCARE\36625776.pdf,2025-09-08 00:21:53,,,,,
CAND_CBF6DABC,36861863,"Summary
Customer Service Representative",36861863@email.com,,,INFORMATION-TECHNOLOGY,Bachelor's,7.5,"Go, AI",0,data\HEALTHCARE\36861863.pdf,2025-09-08 00:21:53,,,,,
CAND_2A0F5618,36868767,"Career Overview
Self",36868767@email.com,,,Arts,Master's,2.0,"Go, AI",0,data\HEALTHCARE\36868767.pdf,2025-09-08 00:21:54,,,,,
CAND_718769B3,37001381,"Professional Summary
To",37001381@email.com,,,HEALTHCARE,Bachelor's,2.0,"Go, AI, Communication",120,data\HEALTHCARE\37001381.pdf,2025-09-08 00:21:56,,,,,
CAND_23E886E4,37374340,"Rachael Lobdell
Summary",37374340@email.com,,,BPO,Master's,7.5,"Go, AI, Leadership, Sales, Operations, Research, Communication, REST",120,data\HEALTHCARE\37374340.pdf,2025-09-08 00:21:57,,,,,
CAND_04DDBD38,39082090,Summary,39082090@email.com,2014 - 2015,,BUSINESS-DEVELOPMENT,Master's,2.0,"Go, AI, Leadership, Marketing, Sales, Business Development, Research, Communication",12,data\HEALTHCARE\39082090.pdf,2025-09-08 00:21:58,,,,,
CAND_76558836,41910253,"Summary
Energetic",41910253@email.com,,,PUBLIC-RELATIONS,Bachelor's,7.5,"AI, Project Management, Leadership, Finance, Operations, Research, Communication, Teamwork",6,data\HEALTHCARE\41910253.pdf,2025-09-08 00:21:59,,,,,
CAND_BEADBDDA,43994605,"Professional Summary
Detail",43994605@email.com,,,Science,Bachelor's,7.5,"AI, Leadership, Operations, Research, Communication, REST, Networking",0,data\HEALTHCARE\43994605.pdf,2025-09-08 00:22:00,,,,,
CAND_89CED306,45907524,Experience,45907524@email.com,,,BPO,Bachelor's,7.5,"Go, Git, AI, Leadership, Operations",12,data\HEALTHCARE\45907524.pdf,2025-09-08 00:22:03,,,,,
CAND_2EF58650,46349752,"Professional Summary
To",46349752@email.com,,,HEALTHCARE,Bachelor's,2.0,"Go, AI, Research, Communication",6,data\HEALTHCARE\46349752.pdf,2025-09-08 00:22:04,,,,,
CAND_615ED97E,47996197,Summary,47996197@email.com,,,APPAREL,Bachelor's,2.0,"Go, Git, AI, Project Management, Marketing, Sales, Analytics, Communication, SEO, Digital Marketing, Social Media",120,data\HEALTHCARE\47996197.pdf,2025-09-08 00:22:05,,,,,
CAND_CE913B11,49325370,"Career Focus
Committed",49325370@email.com,,,ACCOUNTANT,Master's,2.0,"Go, AI, Accounting, Operations, Communication, SEO",12,data\HEALTHCARE\49325370.pdf,2025-09-08 00:22:07,,,,,
CAND_B0FC3A48,51777546,"Highlights
Microsoft Office Suite",51777546@email.com,,,INFORMATION-TECHNOLOGY,Master's,2.0,"Go, AI, Accounting, Operations, Research, Communication, REST",6,data\HEALTHCARE\51777546.pdf,2025-09-08 00:22:08,,,,,
CAND_D82ED0CD,54934269,"Experience
Healthcare Instructional Assistant",54934269@email.com,,,HEALTHCARE,Master's,7.5,"Go, AI, Communication",0,data\HEALTHCARE\54934269.pdf,2025-09-08 00:22:10,,,,,
CAND_19DB8513,56520872,"Summary
To",56520872@email.com,2008 - 2012,,HEALTHCARE,Master's,7.5,"AI, Communication",0,data\HEALTHCARE\56520872.pdf,2025-09-08 00:22:11,,,,,
CAND_635AF3CA,58879993,"Professional Summary
An",58879993@email.com,2016 - 2017,,BPO,Master's,2.0,"Go, AI, Leadership, Marketing, Sales, Accounting, Operations, Communication, Photoshop, Networking, Social Media",6,data\HEALTHCARE\58879993.pdf,2025-09-08 00:22:13,,,,,
CAND_7AF6C0D5,60624892,"Professional Summary
Highly",60624892@email.com,,,ACCOUNTANT,Master's,9.0,"Go, Git, AI, Project Management, Leadership, Marketing, Sales, Finance, Accounting, Operations, Communication, API",12,data\HEALTHCARE\60624892.pdf,2025-09-08 00:22:14,,,,,
CAND_6A04503F,64471954,"Summary
Customer",64471954@email.com,,,PUBLIC-RELATIONS,Bachelor's,2.0,"AI, Communication, REST",0,data\HEALTHCARE\64471954.pdf,2025-09-08 00:22:15,,,,,
CAND_DE7B0CED,69199666,Skills,69199666@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,2.0,"Go, AI, Sales, Research, REST, Networking, Social Media",6,data\HEALTHCARE\69199666.pdf,2025-09-08 00:22:16,,,,,
CAND_EB05E165,75297735,"Executive Summary
Top Notch Financial Professional",75297735@email.com,,,ACCOUNTANT,Master's,2.0,"Go, AI, Leadership, Strategy, Marketing, Sales, Business Development, Finance, Accounting",0,data\HEALTHCARE\75297735.pdf,2025-09-08 00:22:17,,,,,
CAND_CAFEDB1D,75744306,"Summary
My",75744306@email.com,,,APPAREL,Master's,2.0,"Go, AI, Sales, Communication, REST",6,data\HEALTHCARE\75744306.pdf,2025-09-08 00:22:19,,,,,
CAND_DC39B261,80876647,"Highlights
Level",80876647@email.com,,,Management,Master's,7.5,"Go, AWS, AI, Sales, API, REST",6,data\HEALTHCARE\80876647.pdf,2025-09-08 00:22:20,,,,,
CAND_DF7051F2,85417107,"Summary
Self",85417107@email.com,,,BUSINESS-DEVELOPMENT,Master's,2.0,"Go, AWS, AI, Marketing, Sales, Business Development, Research, Communication, API, Social Media",12,data\HEALTHCARE\85417107.pdf,2025-09-08 00:22:22,,,,,
CAND_3BEECE20,85421438,"Summary
Be",85421438@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,8.75,"Go, Spring, Git, AI, Leadership, Strategy, Marketing, Sales, Analytics, Communication, REST, Networking, SEO, Digital Marketing",6,data\HEALTHCARE\85421438.pdf,2025-09-08 00:22:23,,,,,
CAND_6A7A0816,87520378,"Professional Summary
An",87520378@email.com,2016 - 2017,,BPO,Master's,2.0,"Go, AI, Leadership, Marketing, Sales, Accounting, Operations, Communication, Photoshop, Networking, Social Media",6,data\HEALTHCARE\87520378.pdf,2025-09-08 00:22:24,,,,,
CAND_C89132EA,91478356,"Professional Summary
Proficient",91478356@email.com,,,HEALTHCARE,Bachelor's,7.5,"Go, AI, Sales",0,data\HEALTHCARE\91478356.pdf,2025-09-08 00:22:26,,,,,
CAND_46DDF64F,93988900,"Executive Profile
Proven",93988900@email.com,,,PUBLIC-RELATIONS,Master's,7.5,"Go, AI, Project Management, Leadership, Marketing, Sales, Operations, Consulting, Research, Communication, Photoshop, REST",12,data\HEALTHCARE\93988900.pdf,2025-09-08 00:22:29,,,,,
CAND_F7AA5BE5,95011061,"Professional Overview
Service",95011061@email.com,,,BPO,Bachelor's,7.5,"Go, AI, Leadership, Operations",6,data\HEALTHCARE\95011061.pdf,2025-09-08 00:22:29,,,,,
CAND_7D35DC02,96260484,Executive Profile,96260484@email.com,,,BUSINESS-DEVELOPMENT,Master's,7.5,"Go, AI, Leadership, Strategy, Marketing, Business Development, Accounting, Consulting",6,data\HEALTHCARE\96260484.pdf,2025-09-08 00:22:31,,,,,
CAND_5F6D7967,97169343,Professional Summary,97169343@email.com,,,PUBLIC-RELATIONS,Bachelor's,2.0,"Go, AWS, AI, Marketing, Sales, Business Development, Research, Communication, REST, Networking, Social Media",12,data\HEALTHCARE\97169343.pdf,2025-09-08 00:22:33,,,,,
CAND_3462FF53,98300955,Summary,98300955@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,2.0,"Java, JavaScript, C#, HTML, CSS, SQL, Linux, AI, Agile, Scrum, Strategy, Operations, Analytics, Research, Communication, DevOps, API",96,data\HEALTHCARE\98300955.pdf,2025-09-08 00:22:35,,,,,
CAND_3C790F69,98309114,"Professional Background
Highly",98309114@email.com,2005- 2011,,BUSINESS-DEVELOPMENT,Master's,2.0,"Go, AI, Leadership, Marketing, Analytics, Photoshop",120,data\HEALTHCARE\98309114.pdf,2025-09-08 00:22:38,,,,,
CAND_A04BFE7B,10399912,Summary,10399912@email.com,,,ADVOCATE,Bachelor's,7.5,"Go, AI, Sales, Research, REST",6,data\HR\10399912.pdf,2025-09-08 00:22:39,,,,,
CAND_1FB5E44F,10694288,Summary,10694288@email.com,,,HR,Bachelor's,7.5,"AI, Leadership, Research, Communication",0,data\HR\10694288.pdf,2025-09-08 00:22:40,,,,,
CAND_92973AC4,11480899,"Summary
Human Resources Manager",11480899@email.com,,,ADVOCATE,Master's,7.5,"Go, AI, Leadership, Operations, Communication",6,data\HR\11480899.pdf,2025-09-08 00:22:42,,,,,
CAND_40401253,11592605,"Summary
Dedicated",11592605@email.com,,,HR,Bachelor's,7.5,"Go, AI, Business Development, Operations",12,data\HR\11592605.pdf,2025-09-08 00:22:43,,,,,
CAND_EF9DFCA1,11698189,"Summary
Dedicated",11698189@email.com,,,ACCOUNTANT,Master's,7.5,"AI, Leadership, Marketing, Accounting, Operations, Research, Networking",0,data\HR\11698189.pdf,2025-09-08 00:22:44,,,,,
CAND_F7A32CBB,11763983,Summary,11763983@email.com,,,HR,Master's,7.5,"Go, AWS, AI, Communication",0,data\HR\11763983.pdf,2025-09-08 00:22:45,,,,,
CAND_885FBFC8,11847784,"Summary
Possess",11847784@email.com,,,ADVOCATE,Bachelor's,7.5,"Go, AWS, AI, Project Management, Leadership, Research, Communication",12,data\HR\11847784.pdf,2025-09-08 00:22:47,,,,,
CAND_70963F58,12786012,"Summary
Certified Human Resources Professional",12786012@email.com,,,HR,Master's,2.0,"Go, AI, Sales, Research, Communication",12,data\HR\12786012.pdf,2025-09-08 00:22:48,,,,,
CAND_14BC47F4,13376919,"Summary
Competent",13376919@email.com,,,BUSINESS-DEVELOPMENT,Master's,2.0,"Go, AI, Marketing, Sales, Operations",12,data\HR\13376919.pdf,2025-09-08 00:22:49,,,,,
CAND_7C806C04,13520837,Summary,13520837@email.com,,,APPAREL,Bachelor's,7.5,"Go, AI, Leadership, Sales, Communication",6,data\HR\13520837.pdf,2025-09-08 00:22:51,,,,,
CAND_6062F8A2,13879043,Summary,13879043@email.com,,,Management,Master's,7.5,"Go, AI, Leadership, Consulting, Research, REST, Networking, Social Media",6,data\HR\13879043.pdf,2025-09-08 00:22:52,,,,,
CAND_98AFC6DE,14225422,"Summary
Background",14225422@email.com,,,HR,Master's,7.5,"Go, AWS, AI, Operations, Research, REST",0,data\HR\14225422.pdf,2025-09-08 00:22:53,,,,,
CAND_3F132E4A,14256329,Summary,14256329@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,2.0,"Go, AI, Leadership, Sales, Communication, REST",0,data\HR\14256329.pdf,2025-09-08 00:22:54,,,,,
CAND_278D7B4C,14640322,Summary,14640322@email.com,,,ACCOUNTANT,Bachelor's,2.5,"Go, AI, Finance, Communication, REST, Networking",0,data\HR\14640322.pdf,2025-09-08 00:22:56,,,,,
CAND_EB9A7D61,14886205,Summary,14886205@email.com,,,PUBLIC-RELATIONS,Bachelor's,7.5,"Go, Spring, AI, Leadership, Sales, Research, Communication, API, REST, Content Writing",6,data\HR\14886205.pdf,2025-09-08 00:22:57,,,,,
CAND_7874C903,15041689,Summary,15041689@email.com,,,HR,Bachelor's,8.75,"Go, AWS, AI, Communication",0,data\HR\15041689.pdf,2025-09-08 00:22:58,,,,,
CAND_F808E154,15375009,"Professional Summary
Senior",15375009@email.com,,,BUSINESS-DEVELOPMENT,Master's,2.0,"Go, AWS, AI, Project Management, Strategy, Research, Communication",12,data\HR\15375009.pdf,2025-09-08 00:23:00,,,,,
CAND_C7ED17B6,15575117,"Career Overview
Dedicated Service Representative Professional",15575117@email.com,,,BPO,Master's,7.5,"Go, AI, Marketing, Operations, Research, API, REST",12,data\HR\15575117.pdf,2025-09-08 00:23:02,,,,,
CAND_5304295D,15576950,"Highlights
Staffing",15576950@email.com,,,HR,Bachelor's,2.0,"Go, AWS, AI, Communication",12,data\HR\15576950.pdf,2025-09-08 00:23:03,,,,,
CAND_1E8ED079,16852973,"Summary
Dedicated Customer Service Manager",16852973@email.com,,,ACCOUNTANT,Bachelor's,2.0,"Go, AWS, AI, Leadership, Marketing, Sales, Accounting, Operations",6,data\HR\16852973.pdf,2025-09-08 00:23:04,,,,,
CAND_2DB5E670,16861758,Professional Summary,16861758@email.com,,,HEALTHCARE,Bachelor's,7.5,"AWS, AI",6,data\HR\16861758.pdf,2025-09-08 00:23:06,,,,,
CAND_F3617A76,16877897,"Professional Summary
Looking",16877897@email.com,,,Management,Master's,2.0,"Java, JavaScript, Go, HTML, CSS, SQL, AI, Operations, Communication, REST, IoT",0,data\HR\16877897.pdf,2025-09-08 00:23:08,,,,,
CAND_10952119,17150707,"Summary
Versatile",17150707@email.com,,,HR,Bachelor's,7.5,"Go, AI, Project Management, Research, Communication",0,data\HR\17150707.pdf,2025-09-08 00:23:09,,,,,
CAND_E09887E9,17412079,Summary,17412079@email.com,,,Management,Master's,7.5,"Go, AI, Leadership, Consulting, Research, Networking, Social Media",6,data\HR\17412079.pdf,2025-09-08 00:23:10,,,,,
CAND_12EB29E1,17422560,"Summary
To",17422560@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,7.5,"Go, AI, Sales, Communication, Social Media",6,data\HR\17422560.pdf,2025-09-08 00:23:12,,,,,
CAND_FDF5C623,17812897,Skill Highlights,17812897@email.com,,,ADVOCATE,Bachelor's,7.5,"Go, AWS, AI, Project Management, Leadership, Strategy, Operations, Teamwork",6,data\HR\17812897.pdf,2025-09-08 00:23:14,,,,,
CAND_44E2B94F,17855844,"Executive Profile
Accomplished",17855844@email.com,,,ADVOCATE,Master's,2.0,"Go, AWS, AI, Leadership, Sales, Operations, Communication, Illustrator, REST",12,data\HR\17855844.pdf,2025-09-08 00:23:15,,,,,
CAND_CE36A331,18084150,"Summary
Quality",18084150@email.com,,,ADVOCATE,Master's,2.0,"Go, AWS, AI, Leadership, Teamwork",6,data\HR\18084150.pdf,2025-09-08 00:23:16,,,,,
CAND_5FDC5EE3,18155310,"Summary
Highly",18155310@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,7.5,"Go, AWS, AI, Strategy, Sales, Accounting, Communication",6,data\HR\18155310.pdf,2025-09-08 00:23:17,,,,,
CAND_E85BEE63,18297650,"Summary
Sponsorship",18297650@email.com,,,ACCOUNTANT,Master's,7.5,"Java, C++, Go, SQL, AWS, Linux, AI, Accounting, Research, Communication, Networking",12,data\HR\18297650.pdf,2025-09-08 00:23:19,,,,,
CAND_5D97928C,18316239,"Professional Profile
Responsible",18316239@email.com,,,PUBLIC-RELATIONS,Bachelor's,7.5,"Go, AI, Project Management, Sales, Finance, Operations, Communication, Teamwork",6,data\HR\18316239.pdf,2025-09-08 00:23:21,,,,,
CAND_236DAA22,18334783,Executive Profile,18334783@email.com,,,ACCOUNTANT,Master's,2.0,"Go, Spring, AI, Project Management, Leadership, Sales, Business Development, Finance, Operations, Communication, API, REST",12,data\HR\18334783.pdf,2025-09-08 00:23:22,,,,,
CAND_148E889A,18422164,"Summary
Results",18422164@email.com,,,BPO,Master's,7.5,"AWS, AI, Operations, Research, Communication, API",0,data\HR\18422164.pdf,2025-09-08 00:23:23,,,,,
CAND_1B7397A5,18557164,"Summary
To",18557164@email.com,,,BUSINESS-DEVELOPMENT,Master's,2.0,"Go, AI, Project Management, Leadership, Marketing, Sales, Operations, Communication, API, REST",6,data\HR\18557164.pdf,2025-09-08 00:23:24,,,,,
CAND_2BFAC8AB,18731098,"Professional Summary
Results",18731098@email.com,,,ACCOUNTANT,Master's,9.625,"Go, AWS, AI, Strategy, Finance, Accounting, Operations, Research, Communication",12,data\HR\18731098.pdf,2025-09-08 00:23:26,,,,,
CAND_BEB3F464,18827609,"Professional Summary
Enthusiastic",18827609@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,9.75,"Go, AI, Project Management, Leadership, Strategy, Marketing, Research, Communication, Teamwork, Social Media",12,data\HR\18827609.pdf,2025-09-08 00:23:28,,,,,
CAND_69A6F5D5,19179079,"Summary
Experienced Corporate Recruiter",19179079@email.com,,,BUSINESS-DEVELOPMENT,Bachelor's,7.5,"Go, AI, Leadership, Strategy, Marketing, Sales, Accounting, Operations, Consulting, Communication, REST",12,data\HR\19179079.pdf,2025-09-08 00:23:31,,,,,
CAND_6610D89C,19336728,"Summary
New",19336728@email.com,,,APPAREL,Bachelor's,7.5,"AI, Agile, Leadership, Communication",0,data\HR\19336728.pdf,2025-09-08 00:23:31,,,,,
CAND_B31C8FE7,19616406,"Professional Summary
Experienced",19616406@email.com,,,HR,Bachelor's,7.5,"Go, AI, Marketing, Sales, Communication, REST",6,data\HR\19616406.pdf,2025-09-08 00:23:33,,,,,
CAND_9BA47B82,19717385,"Summary
An",19717385@email.com,,,BUSINESS-DEVELOPMENT,Master's,7.5,"Go, AI, Sales, Business Development, Research, Communication, API",6,data\HR\19717385.pdf,2025-09-08 00:23:34,,,,,
CAND_41BCAFE1,19867922,Experience,19867922@email.com,,,Management,Master's,7.5,"AI, Leadership, Research",0,data\HR\19867922.pdf,2025-09-08 00:23:35,,,,,
CAND_BD98FFC4,20417897,"Summary
Skillful",20417897@email.com,,,ACCOUNTANT,Master's,7.5,"Go, AI, Finance, Research, API",12,data\HR\20417897.pdf,2025-09-08 00:23:37,,,,,
CAND_B3E05B23,20806155,Experience,20806155@email.com,(910-432-2392,,ACCOUNTANT,Master's,9.025,"Go, AWS, AI, Project Management, Operations, Research, Communication",12,data\HR\20806155.pdf,2025-09-08 00:23:41,,,,,
CAND_DEE0ECBA,20925036,"Summary
Chicago",20925036@email.com,,,BUSINESS-DEVELOPMENT,Master's,2.0,"Go, AWS, AI, Leadership, Strategy, Sales, Communication, REST, Social Media",6,data\HR\20925036.pdf,2025-09-08 00:23:43,,,,,
CAND_82D53662,20993320,"Summary
From",20993320@email.com,2009 - 2013,,ADVOCATE,Master's,2.0,"Go, AWS, AI, Leadership, Sales, Operations, Consulting, Communication, REST",12,data\HR\20993320.pdf,2025-09-08 00:23:44,,,,,
CAND_F12F96EE,21265194,"Summary
Experienced Human Resources Business Partner",21265194@email.com,,,HR,Master's,7.5,"Go, AWS, AI, Project Management, Leadership, Strategy, Communication, API, REST",6,data\HR\21265194.pdf,2025-09-08 00:23:46,,,,,
